Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio
0,4294967295,0,46,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1787504148273307.948	,4.140,0,8,0,NO,"""512,16""",DT_BF16,ND,"""512,16""",DT_BF16,ND,N/A,0.0,0,3.383,48721,0.0,0.0,0.0
0,4294967295,1,46,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1787504148274100.484	,7.620,788.360000,40,0,NO,"""8,2048,16""",DT_BF16,NCL,"""8,2048,16""",DT_BF16,ND,N/A,0.0,0,4.547,327390,0.0,0.0,0.0
0,4294967295,2,46,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1787504148287766.677	,25.481,13658.630000,20,0,NO,"""512,16;8,2048,16;;;;;;8""",DT_BF16;DT_BF16;FLOAT;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""512,2048""",DT_BF16,ND,0,20.678,744404,0.0,0,0.0,0.0,0.0
