Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID
0,4294967295,0,46,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1787504172178152.989	,4.320,0,8,0,NO,"""512,16""",DT_BF16,ND,"""512,16""",DT_BF16,ND,N/A
0,4294967295,1,46,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1787504172178981.706	,8.360,824.430000,40,0,NO,"""8,2048,16""",DT_BF16,NCL,"""8,2048,16""",DT_BF16,ND,N/A
0,4294967295,2,46,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1787504172192599.478	,25.800,13609.390000,20,0,NO,"""512,16;8,2048,16;;;;;;8""",DT_BF16;DT_BF16;FLOAT;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""512,2048""",DT_BF16,ND,0
